Genesis	Ge	1	2	22	耶和华　神就用那人身上所取的肋骨造成一个女人，领她到那人跟前。
Genesis	Ge	1	2	23	那人说：这是我骨中的骨，肉中的肉，可以称她为「女人」，因为她是从「男人」身上取出来的。
Genesis	Ge	1	2	24	因此，人要离开父母，与妻子连合，二人成为一体。
Genesis	Ge	1	2	25	当时夫妻二人赤身露体，并不羞耻。  
Genesis	Ge	1	3	1	耶和华　神所造的，惟有蛇比田野一切的活物更狡猾。蛇对女人说：「　神岂是真说不许你们吃园中所有树上的果子吗？」
Genesis	Ge	1	3	2	女人对蛇说：「园中树上的果子，我们可以吃，
Genesis	Ge	1	3	3	惟有园当中那棵树上的果子，　神曾说：『你们不可吃，也不可摸，免得你们死。』」
Genesis	Ge	1	3	4	蛇对女人说：「你们不一定死；
Genesis	Ge	1	3	5	因为　神知道，你们吃的日子眼睛就明亮了，你们便如　神能知道善恶。」
Genesis	Ge	1	3	6	于是女人见那棵树的果子好作食物，也悦人的眼目，且是可喜爱的，能使人有智慧，就摘下果子来吃了，又给她丈夫，她丈夫也吃了。
Genesis	Ge	1	3	7	他们二人的眼睛就明亮了，才知道自己是赤身露体，便拿无花果树的叶子为自己 <H>编作裙子。
Genesis	Ge	1	3	8	天起了凉风，耶和华　神在园中行走。那人和他妻子听见　神的声音，就藏在园里的树木中，躲避耶和华　神的面。
Genesis	Ge	1	3	9	耶和华　神呼唤那人，对他 <H>说：「你在那里？」
Genesis	Ge	1	3	10	他说：「我在园中听见你的声音，我就害怕；因为我赤身露体，我便藏了。」
Genesis	Ge	1	3	11	耶和华说：「谁告诉你赤身露体呢？莫非你吃了我吩咐你不可吃的那树上的果子吗？」
Genesis	Ge	1	3	12	那人说：「你所赐给我与我同居的女人，她把那树上的果子给我 <H>，我就吃了。」
Genesis	Ge	1	3	13	耶和华　神对女人说：「你作的是什么事呢？」女人说：「那蛇引诱我，我就吃了。」
Genesis	Ge	1	3	14	耶和华　神对蛇说：你既作了这事，就必受咒诅，比一切的牲畜野兽更甚。你必用肚子行走，终身吃土。
Genesis	Ge	1	3	15	我又要叫你和女人彼此为仇；你的后裔和女人的后裔也彼此为仇。女人的后裔要伤你的头；你要伤他的脚跟。
Genesis	Ge	1	3	16	又对女人说：我必多多加增你怀胎的苦楚；你生产儿女必多受苦楚。你必恋慕你丈夫；你丈夫必管辖你 <H>。
Genesis	Ge	1	3	17	又对亚当说：你既听从妻子的话，吃了我所吩咐你不可吃的那树上的果子，地必为你的缘故受咒诅；你必终身劳苦才能从地里得吃的。
Genesis	Ge	1	3	18	地必给你 <H>长出荆棘和蒺藜来；你也要吃田间的菜蔬。
Genesis	Ge	1	3	19	你必汗流满面才得糊口，直到你归了土，因为你是从土而出的。你本是尘土，仍要归于尘土。
Genesis	Ge	1	3	20	亚当给他妻子起名叫夏娃，因为她是众生之母。
Genesis	Ge	1	3	21	耶和华　神为亚当和他妻子用皮子作衣服给他们穿。
Genesis	Ge	1	3	22	耶和华　神说：「那人已经与我们相似，能知道善恶；现在恐怕他伸手又摘生命树的果子吃，就永远活著。」
Genesis	Ge	1	3	23	耶和华　神便打发他出伊甸园去，耕种他所自出之土。
Genesis	Ge	1	3	24	于是把他赶出去了；又在伊甸园的东边安设基路伯和四面转动发火焰的剑，要把守生命树的道路。  
Genesis	Ge	1	4	1	有一日，那人和他妻子夏娃同房，夏娃就怀孕，生了该隐【就是得的意思】，便说：「耶和华使我得了一个男子。」
Genesis	Ge	1	4	2	又生了该隐的兄弟亚伯。亚伯是牧羊的；该隐是种地的。
Genesis	Ge	1	4	3	有一日，该隐拿地里的出产为供物献给耶和华；
Genesis	Ge	1	4	4	亚伯也将他羊群中头生的和羊的脂油献上。耶和华看中了亚伯和他的供物，
Genesis	Ge	1	4	5	只是看不中该隐和他的供物。该隐就大大的发怒，变了脸色。
Genesis	Ge	1	4	6	耶和华对该隐说：「你 <H>为什么发怒呢？你为什么变了脸色呢？
Genesis	Ge	1	4	7	你若行得好，岂不蒙悦纳？你若行得不好，罪就伏在门前。它必恋慕你，你却要制伏它 <H>。」
Genesis	Ge	1	4	8	该隐与他兄弟亚伯说话；二人正在田间。该隐起来打他兄弟亚伯，把他杀了。
Genesis	Ge	1	4	9	耶和华对该隐说：「你兄弟亚伯在那里？」他说：「我不知道！我岂是看守我兄弟的吗？」
Genesis	Ge	1	4	10	耶和华说：「你作了什么事呢？你兄弟的血有声音从地里向我哀告。
Genesis	Ge	1	4	11	地开了口，从你手里接受你兄弟的血。现在你必从这地受咒诅。
Genesis	Ge	1	4	12	你种地，地不再给你 <H>效力；你必流离飘荡在地上。」
Genesis	Ge	1	4	13	该隐对耶和华说：「我的刑罚太重，过于我所能当的。
Genesis	Ge	1	4	14	你如今赶逐我离开这地，以致不见你面；我必流离飘荡在地上，凡遇见我的必杀我。」
Genesis	Ge	1	4	15	耶和华对他 <H>说：「凡杀该隐的，必遭报七倍。」耶和华就给该隐立一个记号，免得人遇见他就杀他。
Genesis	Ge	1	4	16	于是该隐离开耶和华的面，去住在 <H>伊甸东边挪得之地。
Genesis	Ge	1	4	17	该隐与妻子同房，他妻子就怀孕，生了以诺。该隐建造了一座城，就按著 <H>他儿子的名将那城叫做以诺。
Genesis	Ge	1	4	18	以诺生以拿；以拿生米户雅利；米户雅利生玛土撒利；玛土撒利生拉麦。
Genesis	Ge	1	4	19	拉麦娶了两个妻：一个名叫亚大，一个名叫洗拉。
Genesis	Ge	1	4	20	亚大生雅八；雅八就是住帐棚、牧养牲畜之人的祖师。
Genesis	Ge	1	4	21	雅八的兄弟名叫犹八；他是一切弹琴吹箫之人的祖师。
Genesis	Ge	1	4	22	洗拉又生了土八该隐；他是打造各样铜铁利器的【或作：是铜匠铁匠的祖师】。土八该隐的妹子是拿玛。
Genesis	Ge	1	4	23	拉麦对他两个妻子说：亚大、洗拉，听我的声音；拉麦的妻子，细听我的话语：壮年人伤我，我把他杀了；少年人损我，我把他害了【或作我杀壮士却伤自己，我害幼童却损本身。】
Genesis	Ge	1	4	24	若杀该隐，遭报七倍，杀拉麦，必遭报七十七倍。
Genesis	Ge	1	4	25	亚当又与妻子同房，她就生了一个儿子，起名叫塞特，意思说：「　神另给我 <H>立了一个儿子代替亚伯，因为该隐杀了他。」
Genesis	Ge	1	4	26	塞特也生了一个儿子，起名叫以挪士。那时候，人才求告耶和华的名。  
Genesis	Ge	1	5	1	亚当的后代记在下面。当 <H>　神造人的日子，是照著 <H>自己的样式造的，
Genesis	Ge	1	5	2	并且造男造女。在 <H>他们被造的日子，　神赐福给他们，称他们为「人。」
Genesis	Ge	1	5	3	亚当活到一百三十岁，生了一个儿子，形像样式和自己相似，就给他起名叫塞特。
Genesis	Ge	1	5	4	亚当生塞特之后，又在世八百年，并且生儿养女。
Genesis	Ge	1	5	5	亚当共活了九百三十岁就死了。
Genesis	Ge	1	5	6	塞特活到一百零五岁，生了以挪士。
Genesis	Ge	1	5	7	塞特生以挪士之后，又活了八百零七年，并且生儿养女。
Genesis	Ge	1	5	8	塞特共活了九百一十二岁就死了。
Genesis	Ge	1	5	9	以挪士活到九十岁，生了该南。
Genesis	Ge	1	5	10	以挪士生该南之后，又活了八百一十五年，并且生儿养女。
Genesis	Ge	1	5	11	以挪士共活了九百零五岁就死了。
Genesis	Ge	1	5	12	该南活到七十岁，生了玛勒列。
Genesis	Ge	1	5	13	该南生玛勒列之后，又活了八百四十年，并且生儿养女。
Genesis	Ge	1	5	14	该南共活了九百一十岁就死了。
Genesis	Ge	1	5	15	玛勒列活到六十五岁，生了雅列。
Genesis	Ge	1	5	16	玛勒列生雅列之后，又活了八百三十年，并且生儿养女。
Genesis	Ge	1	5	17	玛勒列共活了八百九十五岁就死了。
Genesis	Ge	1	5	18	雅列活到一百六十二岁，生了以诺。
Genesis	Ge	1	5	19	雅列生以诺之后，又活了八百年，并且生儿养女。
Genesis	Ge	1	5	20	雅列共活了九百六十二岁就死了。
Genesis	Ge	1	5	21	以诺活到六十五岁，生了玛土撒拉。
Genesis	Ge	1	5	22	以诺生玛土撒拉之后，与　神同行三百年，并且生儿养女。
Genesis	Ge	1	5	23	以诺共活了三百六十五岁。
Genesis	Ge	1	5	24	以诺与　神同行，　神将他取去，他就不在世了。
Genesis	Ge	1	5	25	玛土撒拉活到一百八十七岁，生了拉麦。
Genesis	Ge	1	5	26	玛土撒拉生拉麦之后，又活了七百八十二年，并且生儿养女。
Genesis	Ge	1	5	27	玛土撒拉共活了九百六十九岁就死了。
Genesis	Ge	1	5	28	拉麦活到一百八十二岁，生了一个儿子，
Genesis	Ge	1	5	29	给他起名叫挪亚，说：「这个儿子必为我们的操作和手中的劳苦安慰我们；这操作劳苦是因为耶和华咒诅地。」
Genesis	Ge	1	5	30	拉麦生挪亚之后，又活了五百九十五年，并且生儿养女。
Genesis	Ge	1	5	31	拉麦共活了七百七十七岁就死了。
Genesis	Ge	1	5	32	挪亚五百岁生了闪、含、雅弗。  
Genesis	Ge	1	6	1	当人在世上多起来又生女儿的时候 <H>，
Genesis	Ge	1	6	2	　神的儿子们看见人的女子美貌，就随意挑选，娶来为妻。
Genesis	Ge	1	6	3	耶和华说：「人既属乎血气，我的灵就不永远住在他里面；然而他的日子还可到一百二十年。」
Genesis	Ge	1	6	4	那时候有伟人在地上，后来　神的儿子们和人的女子们交合生子 <
Genesis	Ge	1	6	5	耶和华见人在地上罪恶很大，终日所思想的尽都是恶，
Genesis	Ge	1	6	6	耶和华就后悔造人在地上，心中忧伤。
Genesis	Ge	1	6	7	耶和华说：「我要将所造的人和走兽，并昆虫，以及空中的飞鸟，都从地上除灭，因为我造他们后悔了。」
Genesis	Ge	1	6	8	惟有挪亚在耶和华眼前蒙恩。
Genesis	Ge	1	6	9	挪亚的后代记在下面。挪亚是个义人，在当时的世代是个完全人。挪亚与　神同行。
Genesis	Ge	1	6	10	挪亚生了三个儿子，就是闪、含、雅弗。
Genesis	Ge	1	6	11	世界在　神面前败坏，地上满了强暴。
Genesis	Ge	1	6	12	　神观看世界，见是败坏了；凡有血气的人在地上都败坏了行为。
Genesis	Ge	1	6	13	　神就对挪亚说：「凡有血气的人，他的尽头已经来到我面前；因为地上满了他们的强暴，我要把他们和地一并毁灭。
Genesis	Ge	1	6	14	你 <
Genesis	Ge	1	6	15	方舟的造法乃是这样：要长三百肘，宽五十肘，高三十肘。
Genesis	Ge	1	6	16	方舟上边要留透光处，高一肘。方舟的门要开在旁边。方舟要分上、中、下三层。
Genesis	Ge	1	6	17	看哪，我要使洪水泛滥在地上，毁灭天下；凡地上有血肉、有气息的活物，无一不死。
Genesis	Ge	1	6	18	我却要与你立约；你同你的妻，与儿子儿妇，都要进入方舟。
Genesis	Ge	1	6	19	凡有血肉的活物，每样两个，一公一母，你要带进方舟，好在你那里保全生命。
Genesis	Ge	1	6	20	飞鸟各从其类，牲畜各从其类，地上的昆虫各从其类，每样两个，要到你那里，好保全生命。
Genesis	Ge	1	6	21	你要拿各样食物积蓄起来，好作你 <H>和牠们 <H>的食物。」
Genesis	Ge	1	6	22	挪亚就这样行。凡　神所吩咐的，他都照样行了。  
Genesis	Ge	1	7	1	耶和华对挪亚说：「你和你的全家都要进入方舟；因为在这世代中，我见你在我面前是义人。
Genesis	Ge	1	7	2	凡洁净的畜类，你要带七公七母；不洁净的畜类，你要带一公一母；
Genesis	Ge	1	7	3	空中的飞鸟也要带七公七母，可以留种，活在全地上；
Genesis	Ge	1	7	4	因为再过七天，我要降雨在地上四十昼夜，把我所造的各种活物都从地上除灭。」
Genesis	Ge	1	7	5	挪亚就遵著耶和华所吩咐的行了。
Genesis	Ge	1	7	6	当洪水泛滥在地上的时候，挪亚整六百岁。
Genesis	Ge	1	7	7	挪亚就同他的妻和儿子儿妇都进入方舟，躲避洪水。
Genesis	Ge	1	7	8	洁净的畜类和不洁净的畜类，飞鸟并地上一切的昆虫，
Genesis	Ge	1	7	9	都是一对一对的，有公有母，到挪亚那里进入方舟，正如　神所吩咐挪亚的。
Genesis	Ge	1	7	10	过了那七天，洪水泛滥在地上。
Genesis	Ge	1	7	11	当挪亚六百岁，二月十七日那一天，大渊的泉源都裂开了，天上的窗户也敞开了。
Genesis	Ge	1	7	12	四十昼夜降大雨在地上。
Genesis	Ge	1	7	13	正当那日，挪亚和他三个儿子闪、含、雅弗，并挪亚的妻子和三个儿妇，都进入方舟。
Genesis	Ge	1	7	14	他们和百兽，各从其类，一切牲畜，各从其类，爬在地上的昆虫，各从其类，一切禽鸟，各从其类，都进入方舟。
Genesis	Ge	1	7	15	凡有血肉、有气息的活物，都一对一对地到挪亚那里，进入方舟。
Genesis	Ge	1	7	16	凡有血肉进入方舟的，都是有公有母，正如 <H>　神所吩咐挪亚的。耶和华就把他关在方舟里头。
Genesis	Ge	1	7	17	洪水泛滥在地上四十天，水往上长，把方舟从地上漂起。
Genesis	Ge	1	7	18	水势浩大，在地上大大地往上长，方舟在水面上漂来漂去。
Genesis	Ge	1	7	19	水势在地上极其浩大，天下的高山都淹没了。
Genesis	Ge	1	7	20	水势比山高过十五肘，山岭都淹没了。
Genesis	Ge	1	7	21	凡在地上有血肉的动物，就是飞鸟、牲畜、走兽，和爬在地上的昆虫，以及所有的人，都死了。
Genesis	Ge	1	7	22	凡在旱地上、鼻孔有气息的生灵都死了。
Genesis	Ge	1	7	23	凡地上各类的活物，连人带牲畜、昆虫，以及空中的飞鸟，都从地上除灭了，只留下挪亚和那些与他同在方舟里的。
Genesis	Ge	1	7	24	水势浩大，在地上共一百五十天。  
Genesis	Ge	1	8	1	　神记念挪亚和挪亚方舟里的一切走兽牲畜。　神叫风吹地，水势渐落。
Genesis	Ge	1	8	2	渊源和天上的窗户都闭塞了，天上的大雨也止住了。
Genesis	Ge	1	8	3	水从地上渐退。过了一百五十天，水就渐消。
Genesis	Ge	1	8	4	七月十七日，方舟停在亚拉腊山上。
Genesis	Ge	1	8	5	水又渐消，到十月初一日，山顶都现出来了。
Genesis	Ge	1	8	6	过了四十天，挪亚开了方舟的窗户，
Genesis	Ge	1	8	7	放出一只乌鸦去；那乌鸦飞来飞去，直到地上的水都干了。
Genesis	Ge	1	8	8	他又放出一只鸽子去，要看看水从地上退了没有。
Genesis	Ge	1	8	9	但遍地上都是水，鸽子找不著落脚之地，就回到方舟挪亚那里，挪亚伸手把鸽子接进方舟来。
Genesis	Ge	1	8	10	他又等了七天，再把鸽子从方舟放出去。
Genesis	Ge	1	8	11	到了晚上，鸽子回到他那里，嘴里叼著一个新拧下来的橄榄叶子，挪亚就知道地上的水退了。
Genesis	Ge	1	8	12	他又等了七天，放出鸽子去，鸽子就不再回来了。
Genesis	Ge	1	8	13	到挪亚六百零一岁，正月初一日，地上的水都干了。挪亚撤去方舟的盖观看，便见地面上干了。
Genesis	Ge	1	8	14	到了二月二十七日，地就都干了。
Genesis	Ge	1	8	15	　神对挪亚说：
Genesis	Ge	1	8	16	「你和你的妻子、儿子、儿妇都可以出方舟。
Genesis	Ge	1	8	17	在你那里凡有血肉的活物，就是飞鸟、牲畜，和一切爬在地上的昆虫，都要带出来，叫牠在地上多多滋生，大大兴旺。」
Genesis	Ge	1	8	18	于是挪亚和他的妻子、儿子、儿妇都出来了。
Genesis	Ge	1	8	19	一切走兽、昆虫、飞鸟，和地上所有的动物，各从其类，也都出了方舟。
Genesis	Ge	1	8	20	挪亚为耶和华筑了一座坛，拿各类洁净的牲畜、飞鸟献在坛上为燔祭。
Genesis	Ge	1	8	21	耶和华闻那馨香之气，就心里说：「我不再因人的缘故咒诅地（人从小时心里怀著恶念），也不再按著我才行的灭各种的活物了。
Genesis	Ge	1	8	22	地还存留的时候，稼穑、寒暑、冬夏、昼夜就永不停息了。」  
Genesis	Ge	1	9	1	　神赐福给挪亚和他的儿子，对他们 <H>说：「你们要生养众多，遍满了地。
Genesis	Ge	1	9	2	凡地上的走兽和空中的飞鸟都必惊恐，惧怕你们，连地上一切的昆虫并海里一切的鱼都交付你们的手。
Genesis	Ge	1	9	3	凡活著的动物都可以作你们的 <H>食物。这一切我都赐给你们 <H>，如同菜蔬一样。
Genesis	Ge	1	9	4	惟独肉带著血，那就是牠的生命，你们不可吃。
Genesis	Ge	1	9	5	流你们血、害你们命的，无论是兽是人，我必讨他的罪，就是向各人的弟兄也是如此。
Genesis	Ge	1	9	6	凡流人血的，他的血也必被人所流，因为　神造人是照自己的形像造的。
Genesis	Ge	1	9	7	你们要生养众多，在地上昌盛繁茂。」
Genesis	Ge	1	9	8	　神晓谕挪亚和他的儿子说：
Genesis	Ge	1	9	9	「我与你们和你们的后裔立约，
Genesis	Ge	1	9	10	并与你们这里的一切活物─就是飞鸟、牲畜、走兽，凡从方舟里出来的活物─立约。
Genesis	Ge	1	9	11	我与你们立约，凡有血肉的，不再被洪水灭绝，也不再有洪水毁坏地了。」
Genesis	Ge	1	9	12	　神说：「我与你们并你们这里的各样活物所立的永约是有记号的。
Genesis	Ge	1	9	13	我把虹放在云彩中，这就可作我与地立约的记号了。
Genesis	Ge	1	9	14	我使云彩盖地的时候，必有虹现在云彩中，
Genesis	Ge	1	9	15	我便记念我与你们和各样有血肉的活物所立的约，水就再不泛滥、毁坏一切有血肉的物了。
Genesis	Ge	1	9	16	虹必现在云彩中，我看见，就要记念我与地上各样有血肉的活物所立的永约。」
Genesis	Ge	1	9	17	　神对挪亚说：「这就是我与地上一切有血肉之物立约的记号了。」
Genesis	Ge	1	9	18	出方舟挪亚的儿子就是闪、含、雅弗。含是迦南的父亲。
Genesis	Ge	1	9	19	这是挪亚的三个儿子，他们的后裔分散在全地。
Genesis	Ge	1	9	20	挪亚作起农夫来，栽了一个葡萄园。
Genesis	Ge	1	9	21	他喝了园中的酒便醉了，在帐棚里赤著身子。
Genesis	Ge	1	9	22	迦南的父亲含看见他父亲赤身，就到外边告诉他两个弟兄。
Genesis	Ge	1	9	23	于是闪和雅弗拿件衣服搭在肩上，倒退著进去，给他父亲盖上；他们背著脸就看不见父亲的赤身。
Genesis	Ge	1	9	24	挪亚醒了酒，知道小儿子向他 <
Genesis	Ge	1	9	25	就说：迦南当受咒诅，必给他弟兄作奴仆的奴仆；
Genesis	Ge	1	9	26	又说：耶和华─闪的　神是应当称颂的！愿迦南作闪的 <H>奴仆。
Genesis	Ge	1	9	27	愿　神使雅弗扩张，使他住在闪的帐棚里；又愿迦南作他的 <H>奴仆。
Genesis	Ge	1	9	28	洪水以后，挪亚又活了三百五十年。
Genesis	Ge	1	9	29	挪亚共活了九百五十岁就死了。  
Genesis	Ge	1	10	1	挪亚的儿子闪、含、雅弗的后代记在下面。洪水以后，他们 <H>都生了儿子。
Genesis	Ge	1	10	2	雅弗的儿子是歌篾、玛各、玛代、雅完、土巴、米设、提拉。
Genesis	Ge	1	10	3	歌篾的儿子是亚实基拿、利法、陀迦玛。
Genesis	Ge	1	10	4	雅完的儿子是以利沙、他施、基提、多单。
Genesis	Ge	1	10	5	这些人的后裔将各国的地土、海岛分开居住，各随各的方言、宗族立国。
Genesis	Ge	1	10	6	含的儿子是古实、麦西、弗、迦南。
Genesis	Ge	1	10	7	古实的儿子是西巴、哈腓拉、撒弗他、拉玛、撒弗提迦。拉玛的儿子是示巴、底但。
Genesis	Ge	1	10	8	古实又生宁录，他为世上英雄之首。
Genesis	Ge	1	10	9	他在耶和华面前是个英勇的猎户，所以俗语说：「像宁录在耶和华面前是个英勇的猎户。」
Genesis	Ge	1	10	10	他国的起头是巴别、以力、亚甲、甲尼，都在示拿地。
Genesis	Ge	1	10	11	他从那地出来往亚述去，建造尼尼微、利河伯、迦拉，
Genesis	Ge	1	10	12	和尼尼微、迦拉中间的利鲜，这就是那大城。
Genesis	Ge	1	10	13	麦西生路低人、亚拿米人、利哈比人、拿弗土希人、
Genesis	Ge	1	10	14	帕斯鲁细人、迦斯路希人、迦斐托人；从迦斐托出来的有非利士人。
Genesis	Ge	1	10	15	迦南生长子西顿，又生赫
Genesis	Ge	1	10	16	和耶布斯人、亚摩利人、革迦撒人、
Genesis	Ge	1	10	17	希未人、亚基人、西尼人、
Genesis	Ge	1	10	18	亚瓦底人、洗玛利人、哈马人，后来迦南的诸族分散了。
Genesis	Ge	1	10	19	迦南的境界是从西顿向基拉耳的路上，直到迦萨，又向所多玛、蛾摩拉、押玛、洗扁的路上，直到拉沙。
Genesis	Ge	1	10	20	这就是含的后裔，各随他们的宗族、方言，所住的地土、邦国。
Genesis	Ge	1	10	21	雅弗的哥哥闪，是希伯子孙之祖，他也生了儿子。
Genesis	Ge	1	10	22	闪的儿子是以拦、亚述、亚法撒、路德、亚兰。
Genesis	Ge	1	10	23	亚兰的儿子是乌斯、户勒、基帖、玛施。
Genesis	Ge	1	10	24	亚法撒生沙拉；沙拉生希伯。
Genesis	Ge	1	10	25	希伯生了两个儿子，一个名叫法勒〔法勒就是分的意思〕，因为那时人就分地居住；法勒的兄弟名叫约坍。
Genesis	Ge	1	10	26	约坍生亚摩答、沙列、哈萨玛非、耶拉、
Genesis	Ge	1	10	27	哈多兰、乌萨、德拉、
Genesis	Ge	1	10	28	俄巴路、亚比玛利、示巴、
Genesis	Ge	1	10	29	阿斐、哈腓拉、约巴，这都是约坍的儿子。
Genesis	Ge	1	10	30	他们所住的地方是从米沙直到西发东边的山。
Genesis	Ge	1	10	31	这就是闪的子孙，各随他们的宗族、方言，所住的地土、邦国。
Genesis	Ge	1	10	32	这些都是挪亚三个儿子的宗族，各随他们的支派立国。洪水以后，他们在地上分为邦国。  
Genesis	Ge	1	11	1	那时，天下人的口音、言语都是一样。
Genesis	Ge	1	11	2	他们往东边迁移的时候，在示拿地遇见一片平原，就住在那里。
Genesis	Ge	1	11	3	他们彼此商量说：「来吧！我们要作砖，把砖烧透了。」他们就拿砖当石头，又拿石漆当灰泥。
Genesis	Ge	1	11	4	他们说：「来吧！我们 <H>要建造一座城和一座塔，塔顶通天，为要传扬我们的 <H>名，免得我们分散在全地上。」
Genesis	Ge	1	11	5	耶和华降临，要看看世人所建造的城和塔。
Genesis	Ge	1	11	6	耶和华说：「看哪，他们成为一样的人民，都是一样的言语，如今既作起这事来，以后他们所要作的事就没有不成就的了。
Genesis	Ge	1	11	7	我们下去，在那里变乱他们的口音，使他们的言语彼此不通。」
Genesis	Ge	1	11	8	于是耶和华使他们从那里分散在全地上；他们就停工，不造那城了。
Genesis	Ge	1	11	9	因为耶和华在那里变乱天下人的言语，使众人分散在全地上，所以那城名叫巴别【就是变乱的意思】。
Genesis	Ge	1	11	10	闪的后代记在下面。洪水以后二年，闪一百岁生了亚法撒。
Genesis	Ge	1	11	11	闪生亚法撒之后又活了五百年，并且生儿养女。
